Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,34205
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,35310
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,36555
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55305
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,43785
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,39310
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,30975
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,39485
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31320
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,33515
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,52545
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,35360
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,37665
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,39610
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,36055
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26030
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,51585
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,49120
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31625
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,46140
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,33655
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,49420
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,37630
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,41970
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,34745
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,51885
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,30675
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,41670
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,52845
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,41840
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26330
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,30090
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,31200
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,32545
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55010
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,18,5657,42735
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35045
Ford,F-150,2015,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,37815
Ford,F-150,2015,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,40050
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,31185
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,53775
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,37140
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26540
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,30600
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,52815
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,53475
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,56235
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,40070
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,50050
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31905
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35330
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26840
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,34165
Ford,F-150,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,5657,58885
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,35895
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,35870
Ford,F-150,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,23,17,5657,62310
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,34790
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,18,5657,43490
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,32210
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,36565
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,31485
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,40365
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,33055
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,38215
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,40065
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,42725
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,31710
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,18,5657,45845
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,38325
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,50350
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,42425
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55940
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,42425
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,34025
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,40635
Ford,F-150,2016,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,38250
Ford,F-150,2016,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35630
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,52515
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,44540
Ford,F-150,2016,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,46895
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,31710
Ford,F-150,2017,regular unleaded,450,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,18,15,5657,51310
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,56260
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,40070
Ford,F-150,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Crew Cab Pickup,25,18,5657,59600
Ford,F-150,2017,regular unleaded,450,6,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,18,15,5657,48325
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,40365
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,46895
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26540
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,36565
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31905
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,44540
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,18,5657,45845
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,38325
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,31185
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,40065
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,53704
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,54004
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,35055
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,52835
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,42425
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,56555
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35630
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,34165
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,31485
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,35895
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,50280
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,38215
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,35870
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,42425
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26840
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35330
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,18,5657,43490
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,32210
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,42725
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,50580
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,37140
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,34790
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,30600
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,34025
Ford,F-150,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,Performance,Large,Crew Cab Pickup,23,17,5657,63025
Ford,F-150,2017,regular unleaded,325,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,38250
Ford,F-150,2017,flex-fuel (unleaded/E85),282,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,40635
Ford,F-150,2017,flex-fuel (unleaded/E85),385,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,53135
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,3104
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,2862
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,3433
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,3215
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,3059
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,3214
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,3241
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,2956
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,3394
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,2836
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,2529
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,2577
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,2787
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,3008
Ford,F-250,1997,regular unleaded,220,8,MANUAL,rear wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,3156
Ford,F-250,1997,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,17,12,5657,3431
Ford,F-250,1998,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,5657,3338
Ford,F-250,1998,regular unleaded,220,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Extended Cab Pickup,18,13,5657,3138
Ford,F-250,1998,regular unleaded,220,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Extended Cab Pickup,18,13,5657,3096
Ford,F-250,1998,regular unleaded,220,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Extended Cab Pickup,18,13,5657,3535
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,16,13,5657,3733
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,16,13,5657,3487
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,16,13,5657,3269
Ford,F-250,1998,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,5657,2843
Ford,F-250,1998,regular unleaded,220,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Extended Cab Pickup,18,13,5657,3395
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,16,13,5657,3099
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,16,13,5657,3471
Ford,F-250,1998,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,5657,3199
Ford,F-250,1998,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,5657,2817
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,16,13,5657,3223
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,16,13,5657,3764
Ford,F-250,1998,regular unleaded,220,8,MANUAL,four wheel drive,3,N/A,Large,Extended Cab Pickup,16,13,5657,3822
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,5657,3251
Ford,F-250,1999,regular unleaded,220,8,AUTOMATIC,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,12,5657,3550
Ford,F-250,1999,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,16,12,5657,3269
Ford,F-250,1999,regular unleaded,220,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,15,12,5657,4078
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,5657,3241
Ford,F-250,1999,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,16,12,5657,3583
Ford,F-250,1999,regular unleaded,220,8,MANUAL,four wheel drive,4,N/A,Large,Extended Cab Pickup,16,12,5657,3542
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,5657,3560
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,5657,2922
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,5657,3188
Ford,F-250,1999,regular unleaded,220,8,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,16,12,5657,3192
Ford,F-250,1999,regular unleaded,220,8,AUTOMATIC,four wheel drive,2,N/A,Large,Regular Cab Pickup,15,12,5657,3878
Ford,F-250,1999,regular unleaded,220,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,17,12,5657,3752
Ford,F-250,1999,regular unleaded,220,8,MANUAL,four wheel drive,4,N/A,Large,Extended Cab Pickup,16,12,5657,3572
Ford,F-250,1999,regular unleaded,220,8,MANUAL,four wheel drive,4,N/A,Large,Extended Cab Pickup,16,12,5657,3908
Ford,F-250,1999,regular unleaded,220,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,5657,2923
Ferrari,F12 Berlinetta,2013,premium unleaded (required),731,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16,11,2774,315888
Ferrari,F12 Berlinetta,2014,premium unleaded (required),731,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16,11,2774,315888
Ferrari,F12 Berlinetta,2015,premium unleaded (required),731,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16,11,2774,319995
Ferrari,F430,2007,premium unleaded (required),483,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,11,2774,173079
